Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2020-10-23,3023.4,3041.62,3002.72,3013.49,61467814
2020-10-26,2985.25,3012.66,2981.06,2988.47,21450891
2020-10-27,3000.43,3024.71,2956.71,2977.26,29281825
2020-10-28,2936.19,2948.6,2816.06,2838.43,39349601
2020-10-29,2860.32,2863.49,2802.96,2825.65,36970182
2020-10-30,2784.09,2807.66,2743.99,2776.59,40057456
2020-11-02,2799.87,2863.06,2799.87,2850.15,35369810
2020-11-03,2871.51,2996.93,2869.6,2996.93,42706867
2020-11-04,2956.04,3005.47,2914.98,3005.47,32893579
2020-11-05,3055.34,3072.74,3020.36,3059.47,29239154
2020-11-06,3062.45,3118.87,3032.47,3109.04,29419624
2020-11-09,3142.98,3259.89,3110.8,3233.99,59970055
2020-11-10,3224.24,3281.29,3189.87,3258.96,55221876
2020-11-12,3255.53,3278.02,3227.45,3244.57,52043843
2020-11-13,3229.35,3229.35,3195.26,3204.13,25817243
2020-11-16,3250.59,3294.99,3239.74,3294.99,46540695
2020-11-17,3279.11,3297.63,3254.86,3285,38779648
2020-11-18,3280.77,3318.87,3277.12,3315.9,31034452
2020-11-19,3293.62,3305.38,3268.57,3278.1,25264725
2020-11-20,3264.13,3334.99,3264.13,3334.99,24018420
2020-11-23,3370.51,3405.74,3340.83,3355.48,26237893
2020-11-24,3381.41,3409.23,3357.27,3405.62,26738682
2020-11-25,3402.33,3411,3375.19,3406.95,28023478
2020-11-26,3414.36,3427.6,3380.88,3387.59,17687253
2020-11-27,3373.53,3394.19,3361.19,3393.3,20434292
2020-11-30,3370.06,3390.88,3332.14,3351.82,70547131
2020-12-01,3387.63,3424.16,3381.58,3394.56,26822976
2020-12-02,3382.21,3478.8,3381.4,3476.22,27335738
2020-12-03,3481.74,3481.74,3445.2,3461.84,29798820
2020-12-04,3478.77,3571.11,3478.77,3567.28,28408098
2020-12-07,3572.61,3599.63,3549.95,3587.14,32118759
2020-12-08,3555.29,3608.65,3547.29,3608.65,33485126
2020-12-09,3624.96,3704.49,3624.96,3652.33,57962389
2020-12-10,3655.36,3672.58,3619.3,3633.8,40469559
2020-12-11,3632.35,3646.09,3531.56,3573.08,38524912
2020-12-14,3583.97,3589.16,3527.05,3551.5,34170734
2020-12-15,3551.03,3594.06,3541.29,3581.95,27794678
2020-12-16,3596.88,3653.35,3596.88,3636.11,34099333
2020-12-17,3659.28,3688.66,3591.3,3618.7,43583349
2020-12-18,3628.56,3628.56,3570.63,3576.17,61279348
2020-12-21,3533.32,3533.8,3392,3459.44,39620662
2020-12-22,3473.58,3535.93,3473.58,3531.96,19823032
2020-12-23,3536.76,3584.74,3536.76,3582.22,18891251
2020-12-28,3612.05,3671.99,3612.05,3671.18,24154610
2020-12-29,3704.1,3716.89,3672.66,3692.43,19087767
2020-12-30,3688.68,3688.68,3631.92,3633.75,24178229
2021-01-04,3657.97,3698.56,3651.6,3679.13,29391914
2021-01-05,3659.08,3717.17,3659.08,3679.81,29859492
2021-01-07,3743.61,3798.85,3718.83,3798.85,38310140
2021-01-08,3822.03,3832.12,3778.17,3796.33,42476821
2021-01-11,3787.45,3843.72,3744.63,3785.77,30637504
2021-01-12,3791.41,3815.44,3716.89,3743.21,25292386
2021-01-13,3767.47,3767.47,3681.96,3705.89,38715146
2021-01-14,3708.37,3728.77,3699.63,3721.18,25101624
2021-01-15,3710.38,3719.18,3610.02,3636.87,31251321
2021-01-18,3625.01,3706.58,3609.25,3706.58,32644709
2021-01-19,3746.76,3746.76,3626.7,3626.7,32703284
2021-01-20,3642.58,3655.91,3591.53,3637.63,26554080
2021-01-21,3669.81,3675.13,3569.97,3577.93,25603661
2021-01-22,3547.57,3598.99,3544.84,3576.42,21137609
2021-01-25,3599.96,3599.96,3532.72,3563.79,22893278
2021-01-26,3553.61,3641.56,3545.57,3630.11,28113053
2021-01-27,3639.56,3652.63,3515.15,3533.45,40978113
2021-01-28,3501.66,3647.64,3461.3,3640.81,37513695
2021-01-29,3585.47,3634.47,3553.44,3567.87,37304929
2021-02-01,3594.52,3617.43,3576.27,3603.98,23103200
2021-02-02,3611.24,3625.06,3559.15,3578.88,24581125
2021-02-03,3597.47,3608.96,3546.18,3554.47,24774710
2021-02-04,3566.2,3590.18,3529.25,3529.43,20882741
2021-02-05,3556.66,3607.44,3544.89,3585.68,19158536
2021-02-08,3616.16,3616.16,3569.58,3575.37,21296631
2021-02-09,3582.58,3582.58,3549.27,3556.13,18996916
2021-02-10,3571.78,3576.63,3500.58,3512.08,18762570
2021-02-11,3526.55,3591.63,3524.22,3580.54,19738332
2021-02-12,3570.8,3575.7,3518.66,3547.84,15010320
2021-02-15,3570.22,3626.03,3570.22,3616.98,16077432
2021-02-16,3625.14,3702.97,3625.14,3671.41,32788225
2021-02-17,3674.66,3674.66,3629.52,3638.93,28844185
2021-02-18,3645.24,3698.69,3624.91,3627.89,34651110
2021-02-19,3644.69,3657.92,3611.86,3636.2,28897488
2021-02-22,3606.56,3616.37,3589.17,3592.8,23606217
2021-02-23,3614.36,3614.36,3485.45,3521.31,31468184
2021-02-24,3529.12,3578.44,3529.12,3549.37,27510835
2021-02-25,3589.07,3601.4,3546.74,3546.74,32921467
2021-02-26,3492.56,3532.64,3462.16,3493.28,54393669
2021-03-01,3542.65,3571.69,3513.31,3570.75,29771537
2021-03-02,3555.81,3601.55,3551.15,3588.96,28968252
2021-03-03,3610.58,3640.23,3548.44,3559.14,29320923
2021-03-04,3521.66,3572.83,3508.98,3562.11,28794383
2021-03-05,3544.39,3576.97,3533.79,3552.46,28372033
2021-03-08,3568.8,3601.94,3564.38,3599.45,26761610
2021-03-09,3602.96,3677.99,3598.23,3652.44,36782773
2021-03-10,3662.75,3694.21,3662.48,3669.61,31707267
2021-03-11,3694.05,3694.62,3635.43,3652.82,24282633
2021-03-12,3662.15,3684.92,3632.46,3674.3,19551862
2021-03-15,3683.92,3713.45,3658.95,3665.38,19977025
2021-03-16,3673.17,3684.91,3624.22,3629.06,23579214
2021-03-17,3591.85,3592.63,3504.06,3551.4,68185874
2021-03-18,3574.52,3600.75,3550.23,3591.21,30624111
2021-03-19,3575.35,3577.22,3530.24,3530.43,68167135
2021-03-22,3524.59,3568.79,3521,3533.28,36853145
2021-03-23,3535.72,3541.79,3491.23,3523.09,22752449
2021-03-24,3479.35,3496.12,3459.45,3479.86,29081150
2021-03-25,3487.06,3498.88,3423.91,3437.55,31149337
2021-03-26,3474.84,3526.54,3459.03,3514.22,21565125
2021-03-29,3530.34,3580.39,3530.34,3577.06,25516439
2021-03-30,3598.78,3606.82,3547.75,3557.46,20454418
2021-03-31,3550.31,3574.79,3535.89,3551.1,30610955
2021-04-01,3559.24,3587.36,3551.49,3579.55,28609547
2021-04-06,3612.19,3686.68,3612.19,3686.68,32044519
2021-04-07,3678.36,3678.36,3646.34,3660.78,24860675
2021-04-08,3670.08,3670.08,3610.96,3627.06,25515138
2021-04-09,3611.23,3636.52,3597.42,3617.51,40173617
2021-04-12,3606.54,3631.92,3593.51,3631.2,54894971
2021-04-13,3626.79,3646.86,3609.33,3616.83,27867868
2021-04-14,3653.39,3685.01,3651.95,3685.01,28771239
2021-04-15,3699.67,3704.13,3667.43,3698.44,24157915
2021-04-16,3691.22,3708.32,3667.93,3685.58,27393764
2021-04-19,3685.07,3735.48,3654.06,3661.26,28602378
2021-04-20,3669.86,3686.14,3633.23,3640.68,26617959
2021-04-21,3634.35,3640.41,3607.83,3630.86,24041767
2021-04-22,3643.54,3670.77,3643.01,3644.29,19124940
2021-04-23,3642.71,3642.71,3595.27,3638.61,25703721
2021-04-26,3656.06,3672.45,3630.52,3672.45,18115877
2021-04-27,3682.98,3685.82,3659.84,3661.13,19353337
2021-04-28,3670.79,3723.13,3670.79,3717.39,43348305
2021-04-29,3757.03,3813.19,3736.87,3755.95,47082277
2021-04-30,3772.52,3772.81,3731.25,3731.95,26433739
2021-05-04,3733.66,3738,3664.37,3670.51,24344348
2021-05-05,3690.48,3756.13,3690.48,3749.86,21524165
2021-05-06,3757.03,3803.66,3737.09,3748.57,26381173
2021-05-07,3780.93,3842.92,3780.93,3841.33,25894358
2021-05-10,3897.57,3923.93,3862.69,3875.01,25939816
2021-05-11,3848.8,3875.83,3806.93,3865.45,46957921
2021-05-12,3871.5,3884.89,3819.51,3830.49,26482981
2021-05-13,3817.15,3833.2,3758.38,3826.69,32197745
2021-05-14,3850.3,3850.3,3783.18,3833.08,23112476
2021-05-17,3860.54,3899.79,3859.68,3898.44,22925971
2021-05-18,3930.64,3944.32,3908.14,3913.19,28209944
2021-05-19,3867.5,3899.08,3861.16,3874.01,26382848
2021-05-20,3894.3,3909.9,3849.46,3903.37,32573106
2021-05-21,3907,3935.6,3895.98,3917.81,29825932
2021-05-24,3913.87,3914.79,3898.18,3908.86,19811702
2021-05-25,3933.12,3950.46,3905.21,3944.75,28525966
2021-05-26,3945.6,3976.33,3927.85,3965.12,33872897
2021-05-27,3974.28,4044.01,3966.56,4043.09,45274348
2021-05-28,4060.06,4095.91,4060.06,4095.91,27207857
2021-05-31,4108.33,4127.73,4090.15,4096.48,16710681
2021-06-01,4094.28,4157.75,4086.67,4096.49,23316200
2021-06-02,4110.25,4135.08,4102.04,4134.08,24449542
2021-06-04,4124.09,4149.77,4094.84,4138.36,25159845
2021-06-07,4141.4,4168.95,4122.06,4123.74,21167875
2021-06-08,4103.82,4119.81,4080.66,4107.19,25075401
2021-06-09,4104.77,4119.52,4067.44,4072.01,21212349
2021-06-10,4070.88,4116.22,4057.39,4105.87,22443207
2021-06-11,4105.97,4110.2,4083.43,4083.43,17318263
2021-06-14,4102.84,4135.81,4097.27,4135.81,12595787
2021-06-15,4158.25,4160.74,4093.9,4093.9,22220763
2021-06-16,4097.19,4114.14,4084.53,4084.53,24201593
2021-06-17,4046.7,4074.87,4046.7,4059.41,23153328
2021-06-18,4049,4081.49,4047.96,4079.57,50664709
2021-06-21,4047.17,4081.34,4024.24,4077.31,13477870
2021-06-22,4105.66,4105.66,4053.72,4079.29,17203459
2021-06-23,4100.89,4111.16,4074.42,4103.49,12351867
2021-06-24,4106.13,4180.78,4103.05,4175.89,21554467
2021-06-25,4186.38,4207.31,4174.6,4193.07,18348780
2021-06-28,4180.34,4210.66,4153.79,4199.23,14426441
2021-06-29,4187.76,4190.04,4138.02,4148.58,20798623
2021-06-30,4157.67,4157.67,4075.41,4075.41,30173446
2021-07-01,4096.35,4141.95,4088.01,4134.5,26314023
2021-07-02,4153.23,4167.8,4135.03,4137.45,15005220
2021-07-05,4155.29,4167.08,4151.12,4157.67,11132054
2021-07-06,4172.86,4172.86,4101.79,4101.79,15379686
2021-07-07,4127.14,4218.96,4125.83,4207.32,24212292
2021-07-08,4187.86,4187.86,4105.92,4113.1,23271241
2021-07-09,4135.71,4155.51,4112.32,4144.72,14565701
2021-07-12,4144.27,4161.18,4132.94,4151.53,17277109
2021-07-13,4171.44,4195.12,4158.04,4167.69,16105173
2021-07-14,4171.06,4195.79,4166.83,4175.62,17337649
2021-07-15,4168.96,4198.58,4150.85,4160.75,15890564
2021-07-16,4168.67,4187.46,4156.01,4162.12,13641051
2021-07-19,4133.74,4141.09,4047.86,4065.83,19846274
2021-07-20,4083.79,4097.88,4052.67,4094.26,17111977
2021-07-21,4113.02,4168.16,4113.02,4149.74,17379197
2021-07-22,4163.65,4168.31,4121.93,4127.32,10955990
2021-07-23,4148.26,4151.42,4134,4150.56,15031889
2021-07-26,4140.98,4157.14,4113.24,4147.29,12551639
2021-07-27,4144.29,4144.29,4100.18,4117.56,10721069
2021-07-28,4117.21,4160.09,4114.33,4156.74,13816872
2021-07-29,4181.35,4197.25,4180.16,4193.65,16331619
2021-07-30,4165.41,4180.12,4154.87,4170.98,22442567
2021-08-02,4188.25,4189.99,4161.92,4170.67,11744901
2021-08-03,4178.51,4204.48,4165.07,4178.9,15649057
2021-08-04,4197.81,4219.44,4194,4205.49,12490010
2021-08-05,4203.26,4205.5,4183.06,4202.85,15519749
2021-08-06,4208.79,4210.7,4176.14,4208.82,14713184
2021-08-09,4201.26,4217.89,4197.28,4209.92,10389346
2021-08-10,4210.83,4228.38,4200.03,4215.01,12813345
2021-08-11,4214.07,4226.95,4196.07,4226.95,16177824
2021-08-12,4220.03,4252.92,4216.93,4252.92,16571243
2021-08-13,4252.67,4260.9,4241.44,4260.9,11448729
2021-08-16,4229.72,4248.69,4221.89,4224.01,10658701
2021-08-17,4226.16,4257.22,4219.35,4257.22,15600846
2021-08-18,4254.51,4254.67,4212.88,4229.33,13451422
